1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
948,0.0,3.0,1,0,1.0,948,300,1.0,1968.0,948,2,8978,69.0,0.0,0,5,5,948,1968,1968,108000
925,0.0,3.0,1,338,4.0,121,429,1.0,1965.0,925,2,9100,70.0,0.0,0,6,5,925,1965,1965,117500
835,0.0,2.0,1,108,5.0,350,366,1.0,1920.0,835,2,10625,85.0,0.0,0,5,5,458,1920,1950,83000
1580,886.0,4.0,1,0,1.0,1580,610,2.0,2004.0,2466,3,11143,102.0,0.0,214,5,8,1580,2004,2005,340000
1216,941.0,4.0,1,445,3.0,479,487,2.0,1966.0,2157,3,14200,88.0,309.0,66,6,7,924,1966,1966,226000
1060,0.0,3.0,1,840,6.0,200,572,2.0,1976.0,1060,2,4224,44.0,0.0,110,7,5,1040,1976,1976,129900
2633,0.0,2.0,4,1282,6.0,1351,804,2.0,2001.0,2633,4,11400,69.0,705.0,140,5,10,2633,2001,2002,466500
1048,0.0,2.0,1,0,1.0,993,280,1.0,1922.0,1048,2,6380,58.0,0.0,0,6,5,993,1922,1950,113000
953,711.0,3.0,1,0,1.0,953,460,2.0,2000.0,1664,2,8121,69.0,0.0,40,5,6,953,2000,2000,172400
784,0.0,2.0,1,0,1.0,784,360,1.0,1950.0,784,2,9000,60.0,0.0,0,3,6,784,1928,1950,76000
1279,0.0,3.0,1,641,5.0,276,473,1.0,1980.0,1279,2,10125,75.0,0.0,83,6,6,1196,1977,1977,171500
1229,0.0,3.0,1,1059,5.0,75,284,2.0,1956.0,1229,2,17140,69.0,0.0,0,6,4,1134,1956,1956,135000
1268,0.0,2.0,1,540,2.0,728,244,3.0,1954.0,1268,2,7800,78.0,200.0,98,6,5,1268,1954,1954,132000
1428,0.0,3.0,1,0,1.0,1428,480,3.0,2007.0,1428,3,11639,95.0,0.0,120,5,7,1428,2007,2008,182000
1125,0.0,3.0,3,631,5.0,410,352,1.0,1977.0,1125,2,7200,72.0,255.0,0,6,6,1041,1976,1976,125000
1008,0.0,2.0,1,486,4.0,522,275,2.0,1954.0,1008,2,11425,69.0,0.0,0,6,5,1008,1954,1954,137000
1630,0.0,3.0,4,0,1.0,1622,860,2.0,2008.0,1630,4,10226,61.0,270.0,42,5,8,1622,2008,2008,295493
864,864.0,3.0,1,503,3.0,361,673,2.0,2003.0,1728,3,8791,64.0,0.0,56,5,6,864,2003,2003,207500
1211,0.0,3.0,1,250,4.0,210,322,2.0,1968.0,1211,2,8250,55.0,0.0,63,5,5,952,1968,1968,134000
1040,0.0,3.0,1,369,2.0,671,286,2.0,1959.0,1040,2,7560,70.0,0.0,0,5,5,1040,1959,1959,133700
1707,0.0,2.0,1,0,1.0,1686,511,2.0,1981.0,1707,2,16669,69.0,653.0,64,6,8,1686,1981,1981,228000
955,0.0,3.0,1,0,1.0,935,462,3.0,1998.0,1632,2,9084,63.0,0.0,28,5,7,935,1998,1998,176500
1392,0.0,3.0,1,1302,4.0,90,528,1.0,1957.0,1392,2,11341,69.0,180.0,0,6,5,1392,1957,1996,121500
1319,0.0,3.0,1,428,4.0,0,270,1.0,1953.0,1319,2,10634,79.0,0.0,0,6,5,608,1953,1953,123000
742,742.0,3.0,1,0,1.0,742,390,3.0,2005.0,1484,3,12589,149.0,0.0,24,5,6,742,2005,2005,174000
971,0.0,3.0,4,523,4.0,448,300,1.0,1969.0,971,2,9920,69.0,0.0,0,6,5,971,1969,1969,128500
1062,0.0,3.0,3,539,5.0,490,539,2.0,1976.0,1062,2,11333,69.0,0.0,0,5,6,1029,1976,1976,146800
980,0.0,4.0,4,945,4.0,0,0,0.0,1979.0,980,2,9400,35.0,250.0,0,5,6,945,1975,1975,127500
1405,0.0,2.0,1,0,1.0,1405,478,2.0,2003.0,1405,3,3136,69.0,163.0,36,5,7,1405,2003,2003,171750
959,712.0,3.0,1,786,6.0,173,472,3.0,2000.0,1671,2,10852,58.0,0.0,38,5,6,959,2000,2000,173000
1074,0.0,3.0,1,788,5.0,268,495,2.0,1975.0,1074,2,10140,78.0,0.0,88,6,5,1056,1975,1975,153500
1547,720.0,2.0,0,0,0.0,0,672,1.0,1979.0,2320,2,14762,69.0,0.0,144,6,5,0,1948,1950,169000
918,0.0,2.0,1,0,1.0,918,264,1.0,1979.0,918,2,7892,55.0,0.0,0,5,6,918,1979,1979,99500
1437,0.0,3.0,4,1157,5.0,280,528,2.0,1976.0,1437,3,10768,90.0,0.0,21,8,5,1437,1976,2004,218000
1069,0.0,2.0,1,360,5.0,709,440,2.0,1977.0,1069,2,4043,53.0,0.0,55,5,6,1069,1977,1977,127500
829,727.0,4.0,1,298,3.0,429,441,2.0,1968.0,1556,2,11700,78.0,0.0,0,6,6,727,1968,1968,154000
824,1070.0,4.0,1,624,6.0,193,510,2.0,2002.0,1894,3,11316,80.0,44.0,40,5,7,817,2002,2003,214900
1973,0.0,3.0,3,0,1.0,1935,895,3.0,2006.0,1973,3,14226,110.0,375.0,45,5,8,1935,2006,2006,395000
1898,1080.0,5.0,1,0,1.0,710,564,3.0,1961.0,2978,3,11275,96.0,300.0,0,7,7,710,1967,2007,242000
848,0.0,1.0,3,662,6.0,186,420,2.0,2004.0,848,3,4438,69.0,205.0,0,5,6,848,2004,2004,149000
804,670.0,3.0,1,0,1.0,384,400,3.0,1995.0,1474,2,8530,69.0,22.0,72,5,7,384,1995,1996,168500
1056,0.0,3.0,1,480,4.0,108,260,1.0,1954.0,1056,2,9250,80.0,0.0,0,7,5,1056,1954,2005,139400
902,0.0,2.0,3,301,4.0,239,484,1.0,1983.0,902,2,8885,69.0,0.0,0,5,5,864,1983,1983,131000
1032,0.0,3.0,3,605,5.0,427,564,1.0,1978.0,1032,2,10395,69.0,233.0,0,6,6,1032,1978,1978,148000
1077,0.0,2.0,1,0,1.0,961,338,1.0,1920.0,1077,2,8967,60.0,0.0,0,2,5,961,1920,1950,67000
1235,0.0,2.0,1,600,3.0,635,480,1.0,1961.0,1235,2,8500,85.0,203.0,0,3,5,1235,1961,1961,98600
1442,0.0,3.0,2,738,6.0,172,719,3.0,1990.0,1442,3,10357,114.0,0.0,244,5,7,910,1990,1991,179900
483,504.0,2.0,1,387,5.0,96,264,1.0,1971.0,987,2,1680,21.0,232.0,0,5,6,483,1971,1971,85400
1004,0.0,2.0,4,975,6.0,0,504,1.0,1977.0,1004,2,10530,78.0,90.0,0,5,6,975,1977,1977,135000
1006,0.0,3.0,1,288,6.0,718,0,0.0,1979.0,1006,2,9000,69.0,0.0,24,3,5,1006,1959,1959,80000
936,780.0,6.0,1,210,4.0,570,0,0.0,1979.0,1716,1,5687,55.0,0.0,184,6,5,780,1912,2000,135900
860,0.0,3.0,1,0,1.0,860,565,2.0,2004.0,1720,3,11645,89.0,0.0,70,5,7,860,2004,2004,196500
960,0.0,2.0,1,250,5.0,710,308,1.0,1997.0,960,1,6000,50.0,0.0,0,4,4,960,1920,1950,108500
1604,0.0,3.0,1,1334,6.0,270,660,2.0,2006.0,1604,3,8814,68.0,180.0,110,5,7,1604,2006,2006,220000
2217,0.0,4.0,4,351,5.0,1043,621,1.0,1970.0,2217,3,15865,95.0,0.0,207,6,8,2217,1970,1970,268000
1844,0.0,3.0,3,1110,3.0,734,540,2.0,1969.0,1844,3,16381,69.0,312.0,73,5,6,1844,1969,1969,223000
799,772.0,3.0,1,0,1.0,799,380,2.0,1993.0,1571,2,7837,59.0,0.0,40,7,6,799,1993,1994,178000
1479,0.0,3.0,1,0,1.0,1468,577,2.0,1999.0,1479,3,9382,93.0,125.0,25,5,7,1468,1999,2000,191000
1619,167.0,3.0,4,1249,4.0,103,529,3.0,1965.0,1786,2,164660,69.0,0.0,0,6,5,1499,1965,1965,228950
1632,0.0,3.0,1,620,3.0,0,338,2.0,1958.0,1632,2,9600,80.0,183.0,0,6,6,1240,1958,1988,139000
866,902.0,3.0,3,20,6.0,846,578,2.0,2007.0,1768,3,10769,68.0,0.0,105,5,8,866,2007,2007,212000
1096,0.0,3.0,2,75,4.0,230,299,3.0,1969.0,1096,2,15870,69.0,0.0,32,5,5,1096,1969,1969,138800
1236,857.0,3.0,1,0,1.0,791,542,3.0,1986.0,2093,2,20544,46.0,123.0,63,6,7,791,1986,1991,215000
660,688.0,3.0,1,512,4.0,148,453,2.0,1966.0,1348,2,7590,69.0,266.0,108,5,6,660,1966,1966,155000
728,728.0,3.0,3,648,6.0,80,410,3.0,2005.0,1456,3,8199,63.0,0.0,18,5,7,728,2005,2005,189000
1600,0.0,2.0,4,1277,4.0,207,319,2.0,1957.0,1600,2,16321,47.0,0.0,258,6,5,1484,1957,1997,207500
1700,0.0,3.0,3,340,6.0,1342,544,2.0,2003.0,1700,3,9135,70.0,120.0,23,5,6,1682,2003,2003,200000
808,785.0,3.0,1,0,1.0,808,389,2.0,1993.0,1593,2,9636,69.0,0.0,40,5,6,808,1992,1993,178000
1363,0.0,2.0,1,650,4.0,178,288,1.0,1951.0,1363,2,14559,75.0,70.0,42,7,5,1008,1951,2000,164900
855,586.0,3.0,1,311,5.0,544,440,1.0,1978.0,1441,2,2289,24.0,0.0,0,6,6,855,1978,1978,148500
1710,0.0,2.0,4,1400,4.0,310,866,2.0,2007.0,1710,3,13891,107.0,436.0,102,5,8,1710,2007,2008,372402
1222,888.0,3.0,1,695,6.0,253,463,2.0,1994.0,2110,3,8880,69.0,0.0,130,5,7,948,1994,2002,205000
725,754.0,3.0,1,533,6.0,192,475,2.0,1976.0,1479,3,13517,69.0,289.0,44,8,6,725,1976,2005,130500
767,0.0,1.0,3,584,6.0,0,367,3.0,1998.0,767,2,4058,34.0,182.0,40,5,7,723,1998,1998,133000
664,0.0,3.0,3,554,6.0,100,426,2.0,2006.0,1496,3,17104,58.0,0.0,24,5,7,654,2006,2006,179665
1567,0.0,1.0,3,1154,6.0,366,648,3.0,2006.0,1567,4,3982,53.0,0.0,0,5,8,1520,2006,2006,264561
1148,0.0,2.0,2,210,2.0,219,308,1.0,1952.0,1148,2,6420,57.0,0.0,0,7,5,980,1952,1952,123500
1120,850.0,3.0,2,0,1.0,1085,753,3.0,2006.0,1970,4,11065,86.0,788.0,74,5,8,1085,2006,2006,281000
1453,1357.0,4.0,1,482,6.0,971,750,2.0,1990.0,2810,3,9572,69.0,336.0,0,5,8,1453,1990,1990,302000
1470,0.0,4.0,1,986,6.0,484,696,2.0,1998.0,2630,3,9200,80.0,473.0,66,5,8,1470,1998,1998,315000
1105,1169.0,5.0,1,443,3.0,662,480,2.0,1960.0,2274,2,11600,80.0,361.0,0,5,5,1105,1960,1960,154300
1261,0.0,3.0,1,662,5.0,599,433,2.0,1958.0,1261,2,9120,76.0,0.0,0,6,6,1261,1958,1958,163000
1486,0.0,3.0,1,637,4.0,849,480,3.0,1968.0,1486,2,9937,75.0,0.0,0,7,5,1486,1964,1999,167000
773,0.0,2.0,1,570,4.0,203,240,1.0,1953.0,773,2,7677,57.0,0.0,0,5,5,773,1953,1953,110000
1537,0.0,3.0,1,0,4.0,1319,462,2.0,1962.0,1537,3,8400,80.0,237.0,36,9,6,1319,1962,2005,174000
866,913.0,3.0,3,0,1.0,866,546,2.0,1998.0,1779,3,10400,80.0,0.0,36,5,7,866,1998,1998,197900
1225,0.0,3.0,1,569,5.0,381,0,0.0,1979.0,1225,2,9320,77.0,0.0,0,5,4,950,1959,1959,128950
848,0.0,1.0,3,659,6.0,189,420,3.0,2003.0,848,3,4435,36.0,170.0,0,5,6,848,2003,2003,131500
780,596.0,3.0,1,0,1.0,780,198,1.0,1937.0,1376,2,8600,50.0,0.0,0,6,6,780,1937,1950,119500
742,729.0,3.0,1,381,6.0,348,440,1.0,1999.0,1471,2,3230,34.0,894.0,24,5,6,729,1999,1999,172500
869,0.0,2.0,1,0,1.0,440,0,0.0,1979.0,869,1,5900,51.0,0.0,0,7,4,440,1923,1958,85500
729,729.0,2.0,1,419,6.0,310,440,1.0,1999.0,1458,2,3230,34.0,1129.0,32,5,6,729,1999,1999,176000
894,0.0,3.0,1,762,5.0,102,440,1.0,1974.0,894,2,13350,100.0,0.0,0,5,5,864,1974,1974,142500
885,833.0,3.0,1,0,1.0,832,427,3.0,1998.0,1718,2,10141,74.0,40.0,94,5,7,832,1998,1998,185000
1701,0.0,3.0,4,1390,5.0,0,611,3.0,1975.0,1701,2,16647,69.0,0.0,0,5,5,1390,1975,1981,171000
864,0.0,3.0,1,600,4.0,264,576,1.0,1980.0,864,2,12735,69.0,0.0,0,5,4,864,1972,1972,111250
1094,761.0,3.0,1,0,1.0,528,512,2.0,1976.0,1855,2,9600,80.0,360.0,100,7,6,528,1976,1994,187000
1651,0.0,3.0,1,1398,5.0,0,616,3.0,1986.0,1651,2,12416,47.0,132.0,0,5,6,1606,1986,1986,184000
612,612.0,3.0,3,0,1.0,612,528,2.0,2009.0,1224,3,3951,40.0,76.0,234,5,6,612,2009,2009,164500
928,0.0,3.0,1,308,3.0,620,288,3.0,1957.0,928,2,6000,50.0,0.0,0,6,5,928,1957,1957,112500
372,720.0,3.0,0,0,0.0,0,0,0.0,1979.0,1092,1,5600,70.0,0.0,0,5,4,0,1930,1950,55000
832,809.0,3.0,1,16,2.0,712,546,1.0,1925.0,1641,4,9600,60.0,0.0,0,7,7,728,1925,1990,178000
708,708.0,3.0,1,404,5.0,304,776,2.0,1968.0,1416,2,11700,90.0,420.0,169,6,6,708,1968,1968,179900
1058,846.0,3.0,3,546,6.0,512,736,3.0,2003.0,1904,4,10927,74.0,280.0,60,5,8,1058,2005,2005,275000
936,0.0,2.0,1,248,4.0,448,308,3.0,1956.0,936,2,5868,74.0,0.0,0,7,5,936,1956,2000,129000
716,840.0,3.0,1,81,4.0,23,452,3.0,1980.0,1556,2,1950,24.0,0.0,0,6,6,716,1980,1980,151000
864,0.0,2.0,1,120,2.0,744,400,1.0,1951.0,864,2,19138,140.0,0.0,0,5,4,864,1951,1951,141000
1654,0.0,3.0,1,986,6.0,668,900,1.0,2002.0,1654,3,8125,69.0,295.0,136,5,7,1654,2002,2002,230000
1416,0.0,3.0,1,0,1.0,816,576,1.0,2007.0,1416,3,25339,69.0,0.0,0,7,5,816,1918,2007,112000
1268,1097.0,3.0,2,1163,6.0,89,856,2.0,1999.0,2365,3,9430,82.0,673.0,128,5,8,1252,1999,1999,337000
1067,0.0,2.0,1,442,4.0,625,436,1.0,1996.0,1067,3,9600,60.0,0.0,0,7,4,1067,1950,1995,128000
1318,584.0,4.0,0,0,0.0,0,539,1.0,1978.0,1902,2,8930,68.0,0.0,0,5,6,0,1978,1978,112000
1557,0.0,2.0,4,0,1.0,1374,420,3.0,2003.0,1557,3,3196,69.0,18.0,20,5,7,1374,2003,2004,234000
1195,644.0,4.0,1,0,1.0,1195,486,3.0,1998.0,1839,2,16770,58.0,30.0,81,5,7,1195,1998,1998,221000
